Unnamed: 0,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
7,2004,oly,M,8.0,Yukio Peter,NRU,B,68.71,130.0,135.0,-137.5,135.0,12,167.5,-175.0,0.0,167.5,7,302.5
8,2004,oly,M,9.0,StÄƒnel Stoica,ROU,B,68.96,135.0,140.0,142.5,142.5,8,160.0,-167.5,-167.5,160.0,10,302.5
9,2004,oly,M,10.0,Kuo Cheng-wei,TPE,B,68.84,132.5,-135.0,-135.0,132.5,13,-165.0,165.0,-170.0,165.0,8,297.5
10,2004,oly,M,11.0,Julio Idrovo,ECU,B,68.31,135.0,140.0,-142.5,140.0,10,150.0,155.0,-160.0,155.0,12,295.0
11,2004,oly,M,12.0,Abdulmohsen Al-Bagir,KSA,B,68.54,127.5,-132.5,-135.0,127.5,14,155.0,-160.0,160.0,160.0,10,287.5
12,2004,oly,M,0.0,Jafar Al-Bagir,KSA,B,68.63,-135.0,-135.0,-135.0,-135.0,16,0.0,0.0,0.0,0.0,13,0.0
13,2004,oly,M,0.0,Miroslav JanÃ­Ä�ek,SVK,B,68.98,-125.0,125.0,-130.0,125.0,15,-155.0,-155.0,-155.0,-155.0,16,0.0
14,2004,oly,M,0.0,Mehdi Panzvan,IRI,A,68.01,147.5,-152.5,-152.5,147.5,4,-172.5,-172.5,-172.5,-172.5,17,0.0
15,2004,oly,M,0.0,Suriya Dattuyawat,THA,B,68.07,137.5,-142.5,-142.5,137.5,11,0.0,0.0,0.0,0.0,13,0.0
16,2004,oly,M,0.0,Youssef Sbai,TUN,A,68.41,-147.5,-147.5,-147.5,-147.5,17,0.0,0.0,0.0,0.0,13,0.0
0,2004,oly,M,1.0,Taner SaÄŸÄ±r,TUR,A,76.1,165.0,170.0,172.5,172.5,1,200.0,202.5,0.0,202.5,1,375.0
1,2004,oly,M,2.0,Sergey Filimonov,KAZ,A,76.65,165.0,-170.0,172.5,172.5,1,195.0,200.0,-205.0,200.0,2,372.5
2,2004,oly,M,3.0,Reyhan ArabacÄ±oÄŸlu,TUR,A,76.04,-165.0,165.0,-167.5,165.0,4,195.0,-200.0,-200.0,195.0,7,360.0
3,2004,oly,M,4.0,Viktor Mitrou,GRE,A,76.11,160.0,-165.0,-165.0,160.0,6,195.0,200.0,-205.0,200.0,2,360.0
4,2004,oly,M,5.0,Mohammad Hossein Barkhah,IRI,A,76.39,157.5,-160.0,160.0,160.0,6,197.5,-205.0,-205.0,197.5,6,357.5
5,2004,oly,M,6.0,Attila Feri,HUN,A,76.1,155.0,-160.0,-162.5,155.0,11,200.0,-205.0,0.0,200.0,2,355.0
6,2004,oly,M,7.0,Ivan Stoitsov,BUL,A,76.26,-155.0,155.0,-160.0,155.0,11,-200.0,200.0,-202.5,200.0,2,355.0
7,2004,oly,M,8.0,Nader Sufyan Abbas,QAT,A,76.47,155.0,160.0,-162.5,160.0,6,195.0,-200.0,-202.5,195.0,7,355.0
8,2004,oly,M,9.0,Kim Kwang-hoon,KOR,A,76.0,155.0,-160.0,-160.0,155.0,11,195.0,-210.0,-210.0,195.0,7,350.0
9,2004,oly,M,10.0,Sebastian Dogariu,ROU,B,76.96,152.5,155.0,-157.5,155.0,11,182.5,187.5,190.0,190.0,11,345.0
10,2004,oly,M,11.0,Octavio MejÃ­as,VEN,B,76.46,147.5,152.5,155.0,155.0,11,-185.0,185.0,187.5,187.5,12,342.5
11,2004,oly,M,12.0,Theoharis Trasha,ALB,B,76.95,155.0,160.0,-162.5,160.0,6,177.5,-182.5,182.5,182.5,15,342.5
12,2004,oly,M,13.0,Ingo SteinhÃ¶fel,GER,B,76.43,150.0,-152.5,-152.5,150.0,17,-185.0,185.0,-190.0,185.0,14,335.0
13,2004,oly,M,14.0,Rudolf LukÃ¡Ä�,SVK,B,76.53,147.5,-152.5,-152.5,147.5,18,187.5,-195.0,-195.0,187.5,12,335.0
14,2004,oly,M,15.0,Mohamed Eshtiwi,LBA,B,76.83,145.0,152.5,155.0,155.0,11,175.0,180.0,0.0,180.0,17,335.0
15,2004,oly,M,16.0,Mohamed El-Tantawy,EGY,B,76.12,140.0,145.0,-147.5,145.0,19,177.5,182.5,-185.0,182.5,15,327.5
16,2004,oly,M,17.0,Carlos Andica,COL,B,76.57,-142.5,142.5,-147.5,142.5,21,172.5,177.5,180.0,180.0,17,322.5
17,2004,oly,M,18.0,Chad Vaughn,USA,B,76.9,145.0,-150.0,-150.0,145.0,19,175.0,-180.0,-180.0,175.0,19,320.0
18,2004,oly,M,19.0,RenÃ© Hoch,GER,B,76.41,135.0,140.0,142.5,142.5,21,165.0,-170.0,170.0,170.0,20,312.5
19,2004,oly,M,20.0,Uati Maposua,SAM,B,76.76,-120.0,120.0,125.0,125.0,23,147.5,155.0,-160.0,155.0,21,280.0
20,2004,oly,M,0.0,Gevorg Aleksanyan,ARM,A,76.92,157.5,-162.5,162.5,162.5,5,-190.0,-190.0,-190.0,-190.0,25,0.0
21,2004,oly,M,0.0,Krzysztof Szramiak,POL,B,76.93,152.5,157.5,160.0,160.0,6,-182.5,-182.5,-185.0,-182.5,24,0.0
22,2004,oly,M,0.0,Zhan Xugang,CHN,A,76.31,-157.5,-157.5,-157.5,-157.5,25,0.0,0.0,0.0,0.0,22,0.0
23,2004,oly,M,0.0,Vasile HegheduÅŸ,ROU,B,76.99,-150.0,-150.0,-150.0,-150.0,24,0.0,0.0,0.0,0.0,22,0.0
24,2004,oly,M,0.0,Oleg Perepetchenov,RUS,A,76.67,165.0,167.5,170.0,170.0,3,195.0,-200.0,-205.0,195.0,7,0.0
0,2004,oly,M,1.0,Giorgi Asanidze,GEO,A,84.28,172.5,177.5,-180.0,177.5,2,202.5,205.0,-207.5,205.0,1,382.5
1,2004,oly,M,2.0,Andrei Rybakou,BLR,B,84.58,175.0,180.0,-183.0,180.0,1,195.0,200.0,-202.5,200.0,5,380.0
2,2004,oly,M,3.0,Pyrros Dimas,GRE,A,83.15,170.0,-175.0,175.0,175.0,3,202.5,-205.0,-207.5,202.5,4,377.5
3,2004,oly,M,4.0,Georgios Markoulas,GRE,A,83.77,167.5,-172.5,-172.5,167.5,6,-205.0,205.0,-212.5,205.0,1,372.5
4,2004,oly,M,5.0,Yuan Aijun,CHN,A,83.97,167.5,-172.5,-172.5,167.5,6,205.0,-215.0,-215.0,205.0,1,372.5
5,2004,oly,M,6.0,Aliaksandr Anishchanka,BLR,A,83.69,-170.0,-170.0,170.0,170.0,5,200.0,-210.0,-210.0,200.0,5,370.0
6,2004,oly,M,7.0,Tigran Martirosyan,ARM,A,82.02,-162.5,162.5,167.5,167.5,6,-200.0,200.0,-210.0,200.0,5,367.5
7,2004,oly,M,8.0,Song Jong-shik,KOR,A,84.21,160.0,-165.0,-165.0,160.0,10,-200.0,-200.0,200.0,200.0,5,360.0
8,2004,oly,M,9.0,HÃ©ctor Ballesteros,COL,B,83.7,-152.5,152.5,157.5,157.5,13,192.5,197.5,-200.0,197.5,9,355.0
9,2004,oly,M,10.0,Oscar Chaplin,USA,B,84.97,-160.0,160.0,-165.0,160.0,10,185.0,190.0,-197.5,190.0,11,350.0
10,2004,oly,M,11.0,Ulanbek Moldodosov,KGZ,B,83.65,-150.0,150.0,-160.0,150.0,14,175.0,185.0,192.5,192.5,10,342.5
11,2004,oly,M,12.0,Richard Scheer,SEY,B,84.74,-140.0,140.0,-142.5,140.0,16,160.0,-165.0,165.0,165.0,12,305.0
12,2004,oly,M,13.0,Meamea Thomas,KIR,B,84.24,120.0,125.0,130.0,130.0,17,155.0,-162.5,162.5,162.5,13,292.5
13,2004,oly,M,14.0,Julian McWatt,GUY,B,84.69,115.0,120.0,125.0,125.0,18,140.0,147.5,-155.0,147.5,14,272.5
14,2004,oly,M,0.0,Valeriu Calancea,ROU,A,84.35,-160.0,160.0,0.0,160.0,10,0.0,0.0,0.0,0.0,15,0.0
15,2004,oly,M,0.0,David Matam,FRA,B,84.66,-162.5,162.5,167.5,167.5,6,-192.5,-192.5,-192.5,-192.5,20,0.0
16,2004,oly,M,0.0,Zaur Takhushev,RUS,A,84.29,-175.0,-175.0,-175.0,-175.0,20,0.0,0.0,0.0,0.0,15,0.0
17,2004,oly,M,0.0,Sergo Chakhoyan,AUS,A,84.15,-175.0,175.0,-177.5,175.0,3,-205.0,-205.0,-207.5,-205.0,21,0.0
18,2004,oly,M,0.0,Hamza Abu-Ghalia,LBA,B,84.52,142.5,147.5,-152.5,147.5,15,-180.0,-180.0,-180.0,-180.0,19,0.0
19,2004,oly,M,0.0,Ä°zzet Ä°nce,TUR,A,83.45,-175.0,-175.0,-175.0,-175.0,20,0.0,0.0,0.0,0.0,15,0.0
20,2004,oly,M,0.0,Chaehoi Fatihou,COM,B,81.72,-80.0,-80.0,-80.0,-80.0,19,0.0,0.0,0.0,0.0,15,0.0
0,2004,oly,M,1.0,Milen Dobrev,BUL,A,92.58,180.0,185.0,187.5,187.5,1,217.5,220.0,-225.0,220.0,1,407.5
1,2004,oly,M,2.0,Khadzhimurat Akkayev,RUS,A,93.74,180.0,185.0,-187.5,185.0,2,215.0,-220.0,220.0,220.0,1,405.0
2,2004,oly,M,3.0,Eduard Tyukin,RUS,A,93.16,177.5,182.5,-185.0,182.5,3,215.0,-220.0,-220.0,215.0,5,397.5
3,2004,oly,M,4.0,Shahin Nassirinia,IRI,A,92.89,172.5,-177.5,-177.5,172.5,11,215.0,220.0,-225.0,220.0,1,392.5
4,2004,oly,M,5.0,Julio Luna,VEN,A,93.35,-170.0,170.0,-175.0,170.0,12,215.0,220.0,-225.0,220.0,1,390.0
5,2004,oly,M,6.0,Hakan YÄ±lmaz,TUR,A,93.45,175.0,-180.0,-180.0,175.0,7,215.0,-225.0,-225.0,215.0,5,390.0
6,2004,oly,M,7.0,Bakhyt Akhmetov,KAZ,A,93.56,180.0,-185.0,-185.0,180.0,4,210.0,-215.0,-215.0,210.0,8,390.0
7,2004,oly,M,8.0,Anatoliy Mushyk,UKR,A,89.33,170.0,175.0,-177.5,175.0,7,207.5,212.5,-215.0,212.5,7,387.5
8,2004,oly,M,9.0,Santiago MartÃ­nez,ESP,B,93.35,170.0,175.0,-180.0,175.0,7,200.0,-207.5,207.5,207.5,10,382.5
9,2004,oly,M,10.0,Eugen Bratan,MDA,B,93.1,170.0,175.0,-180.0,175.0,7,205.0,-210.0,-210.0,205.0,13,380.0
10,2004,oly,M,11.0,Nikolaos Kourtidis,GRE,A,92.39,-167.5,-167.5,167.5,167.5,14,210.0,-215.0,-215.0,210.0,8,377.5
11,2004,oly,M,12.0,Yoandry HernÃ¡ndez,CUB,B,90.94,-167.5,-167.5,167.5,167.5,14,207.5,-212.5,-212.5,207.5,10,375.0
12,2004,oly,M,13.0,Tadeusz Drzazga,POL,B,92.43,162.5,167.5,170.0,170.0,12,200.0,-207.5,-207.5,200.0,14,370.0
13,2004,oly,M,14.0,Arsen Kasabiev,GEO,B,91.2,150.0,155.0,-160.0,155.0,18,195.0,-205.0,207.5,207.5,10,362.5
14,2004,oly,M,15.0,Alibay Samadov,AZE,B,92.7,155.0,160.0,165.0,165.0,16,195.0,-200.0,0.0,195.0,15,360.0
15,2004,oly,M,16.0,Asghar Ebrahimi,IRI,B,93.72,-165.0,165.0,-172.5,165.0,16,190.0,-200.0,-202.5,190.0,16,355.0
16,2004,oly,M,17.0,DarÃ­o Lecman,ARG,B,93.37,-155.0,155.0,-165.0,155.0,18,-185.0,185.0,0.0,185.0,17,340.0
17,2004,oly,M,18.0,Furkat Saidov,UZB,B,85.22,135.0,145.0,-150.0,145.0,21,165.0,170.0,175.0,175.0,18,320.0
18,2004,oly,M,19.0,Junior Faro,ARU,B,93.82,132.5,137.5,140.0,140.0,22,-167.5,167.5,-175.0,167.5,19,307.5
19,2004,oly,M,0.0,Nizami Pashayev,AZE,A,92.45,-180.0,-180.0,-180.0,-180.0,25,0.0,0.0,0.0,0.0,20,0.0
20,2004,oly,M,0.0,Nikolay Kolev,BUL,A,92.89,177.5,-180.0,-180.0,177.5,6,-217.5,-217.5,-217.5,-217.5,24,0.0
21,2004,oly,M,0.0,Akakios Kakiasvilis,GRE,A,91.28,-180.0,180.0,-185.0,180.0,4,-220.0,-220.0,-220.0,-220.0,25,0.0
22,2004,oly,M,0.0,Najim Al-Radwan,KSA,B,92.76,-162.5,-162.5,-162.5,-162.5,23,0.0,0.0,0.0,0.0,20,0.0
23,2004,oly,M,0.0,Vadim Vacarciuc,MDA,A,93.35,-175.0,-175.0,-175.0,-175.0,24,0.0,0.0,0.0,0.0,20,0.0
24,2004,oly,M,0.0,Ramzi Al-Mahrous,KSA,B,90.81,150.0,-155.0,-155.0,150.0,20,-190.0,-190.0,-190.0,-190.0,23,0.0
0,2004,oly,W,1.0,Tang Gonghong,CHN,A,119.52,-122.5,122.5,-127.5,122.5,8,-172.5,172.5,182.5,182.5,1,305.0
1,2004,oly,W,2.0,Jang Mi-ran,KOR,A,113.34,125.0,130.0,-132.5,130.0,1,165.0,-170.0,172.5,172.5,2,302.5
2,2004,oly,W,3.0,Agata WrÃ³bel,POL,A,124.68,125.0,130.0,-132.5,130.0,1,160.0,-167.5,-170.0,160.0,3,290.0
3,2004,oly,W,4.0,ViktÃ³ria Varga,HUN,A,93.69,125.0,127.5,-130.0,127.5,4,152.5,155.0,-162.5,155.0,4,282.5
4,2004,oly,W,5.0,Viktoriya Shaymardanova,UKR,A,88.14,122.5,127.5,130.0,130.0,1,-150.0,-150.0,150.0,150.0,8,280.0
5,2004,oly,W,6.0,Cheryl Haworth,USA,A,131.95,125.0,0.0,0.0,125.0,5,150.0,152.5,155.0,155.0,4,280.0
6,2004,oly,W,7.0,Olha Korobka,UKR,A,156.19,-125.0,125.0,-130.0,125.0,5,155.0,-160.0,-167.5,155.0,4,280.0
7,2004,oly,W,8.0,Vasiliki Kasapi,GRE,A,120.57,120.0,-125.0,125.0,125.0,5,145.0,150.0,152.5,152.5,7,277.5
8,2004,oly,W,9.0,Carmenza Delgado,COL,A,94.37,-120.0,-120.0,120.0,120.0,9,145.0,-150.0,150.0,150.0,8,270.0
9,2004,oly,W,10.0,Manuela Rejas,PER,A,108.52,90.0,92.5,95.0,95.0,10,122.5,-125.0,125.0,125.0,10,220.0
10,2004,oly,W,11.0,Reanna Solomon,NRU,A,136.85,90.0,-95.0,95.0,95.0,10,-122.5,122.5,125.0,125.0,10,220.0
11,2004,oly,W,12.0,Ivy Shaw,FIJ,A,83.7,80.0,85.0,-90.0,85.0,12,-100.0,100.0,-110.0,100.0,12,185.0
0,2004,oly,W,1.0,Nurcan Taylan,TUR,A,47.21,90.0,95.0,97.5,97.5,1,107.5,-112.5,112.5,112.5,2,210.0
1,2004,oly,W,2.0,Li Zhuo,CHN,A,47.65,90.0,92.5,-95.0,92.5,2,112.5,-120.0,-120.0,112.5,2,205.0
2,2004,oly,W,3.0,Aree Wiratthaworn,THA,A,47.82,80.0,-85.0,85.0,85.0,3,105.0,110.0,115.0,115.0,1,200.0
3,2004,oly,W,4.0,Kunjarani Devi,IND,A,47.78,-82.5,82.5,-85.0,82.5,4,102.5,107.5,-112.5,107.5,4,190.0
4,2004,oly,W,5.0,Izabela Dragneva,BUL,A,47.63,80.0,82.5,-85.0,82.5,4,100.0,-105.0,105.0,105.0,6,187.5
5,2004,oly,W,6.0,Chen Han-tung,TPE,A,47.62,80.0,-82.5,-82.5,80.0,8,-102.5,102.5,-105.0,102.5,8,182.5
6,2004,oly,W,7.0,Blessed Udoh,NGR,A,47.46,75.0,-80.0,-80.0,75.0,12,100.0,-105.0,105.0,105.0,6,180.0
7,2004,oly,W,8.0,Choe Un-sim,PRK,A,47.33,82.5,-85.0,-85.0,82.5,4,-95.0,95.0,-97.5,95.0,10,177.5
8,2004,oly,W,9.0,Hiromi Miyake,JPN,A,47.38,72.5,-77.5,77.5,77.5,9,97.5,-102.5,-102.5,97.5,9,175.0
9,2004,oly,W,10.0,Tara Cunningham,USA,A,47.4,77.5,-80.0,-80.0,77.5,9,90.0,-95.0,95.0,95.0,10,172.5
10,2004,oly,W,11.0,Chen Wei-ling,TPE,A,47.01,72.5,-75.0,75.0,75.0,12,95.0,-102.5,-102.5,95.0,10,170.0
11,2004,oly,W,12.0,Gema Peris,ESP,A,47.46,77.5,-80.0,-80.0,77.5,9,90.0,-92.5,-92.5,90.0,13,167.5
12,2004,oly,W,13.0,Enga Mohamed,EGY,A,47.74,72.5,-75.0,75.0,75.0,12,90.0,-95.0,-95.0,90.0,13,165.0
13,2004,oly,W,0.0,Rosmainar,INA,A,47.87,-80.0,-80.0,-80.0,-80.0,15,0.0,0.0,0.0,0.0,15,0.0
14,2004,oly,W,0.0,Nan Aye Khine,MYA,A,47.48,-82.5,82.5,-85.0,82.5,4,-107.5,107.5,-112.5,107.5,4,0.0
0,2004,oly,W,1.0,Udomporn Polsak,THA,A,52.83,92.5,97.5,-100.0,97.5,1,117.5,122.5,125.0,125.0,1,222.5
1,2004,oly,W,2.0,Raema Lisa Rumbewas,INA,A,52.8,85.0,90.0,95.0,95.0,2,115.0,-122.5,-125.0,115.0,2,210.0
2,2004,oly,W,3.0,Mabel Mosquera,COL,A,51.82,-87.5,-87.5,87.5,87.5,3,105.0,107.5,110.0,110.0,3,197.5
3,2004,oly,W,4.0,Marioara Munteanu,ROU,A,52.55,-85.0,-85.0,85.0,85.0,5,95.0,-105.0,105.0,105.0,5,190.0
4,2004,oly,W,5.0,Nastassia Novikava,BLR,A,52.95,80.0,85.0,87.5,87.5,3,102.5,-107.5,-110.0,102.5,6,190.0
5,2004,oly,W,6.0,Dika Toua,PNG,A,52.58,70.0,75.0,-80.0,75.0,7,92.5,97.5,102.5,102.5,6,177.5
6,2004,oly,W,7.0,Virginie Lachaume,FRA,A,52.71,75.0,-80.0,-80.0,75.0,7,95.0,100.0,-105.0,100.0,8,175.0
7,2004,oly,W,0.0,Sanamacha Chanu,IND,A,51.91,-82.5,82.5,-85.0,82.5,6,105.0,107.5,-110.0,107.5,4,0.0
0,2004,oly,W,1.0,Chen Yanqing,CHN,A,57.17,102.5,107.5,-110.0,107.5,1,-130.0,130.0,-135.0,130.0,1,237.5
1,2004,oly,W,2.0,Ri Song-hui,PRK,A,57.22,-102.5,102.5,-107.5,102.5,2,-130.0,130.0,-137.5,130.0,1,232.5
2,2004,oly,W,3.0,Wandee Kameaim,THA,A,57.27,95.0,100.0,102.5,102.5,2,125.0,127.5,-130.0,127.5,3,230.0
3,2004,oly,W,4.0,Aylin DaÅŸdelen,TUR,A,57.47,-100.0,100.0,-102.5,100.0,4,-125.0,125.0,-132.5,125.0,4,225.0
4,2004,oly,W,5.0,Aleksandra Klejnowska,POL,A,56.96,92.5,95.0,97.5,97.5,5,-122.5,122.5,-127.5,122.5,5,220.0
5,2004,oly,W,6.0,Pak Hyon-suk,PRK,A,57.63,95.0,-100.0,-100.0,95.0,6,122.5,-127.5,-127.5,122.5,5,217.5
6,2004,oly,W,7.0,Alexandra Escobar,ECU,A,56.52,95.0,-100.0,-100.0,95.0,6,115.0,120.0,-122.5,120.0,7,215.0
7,2004,oly,W,8.0,Patmawati Abdul Hamid,INA,A,57.0,95.0,-100.0,-100.0,95.0,6,117.5,-122.5,-122.5,117.5,10,212.5
8,2004,oly,W,9.0,Michaela Breeze,GBR,A,57.45,92.5,-95.0,-97.5,92.5,10,115.0,120.0,-122.5,120.0,7,212.5
9,2004,oly,W,10.0,Franca Gbodo,NGR,B,57.47,90.0,-95.0,95.0,95.0,6,110.0,115.0,117.5,117.5,10,212.5
10,2004,oly,W,11.0,Maryse Turcotte,CAN,B,57.29,85.0,90.0,-92.5,90.0,11,115.0,-120.0,120.0,120.0,7,210.0
11,2004,oly,W,12.0,Zlatina Atanasova,BUL,A,57.68,90.0,-95.0,-95.0,90.0,11,115.0,-125.0,-125.0,115.0,12,205.0
12,2004,oly,W,13.0,Charikleia Kastritsi,GRE,B,57.48,90.0,-95.0,-95.0,90.0,11,110.0,-115.0,-115.0,110.0,13,200.0
13,2004,oly,W,14.0,Namkhaidorjiin Bayarmaa,MGL,B,57.75,80.0,87.5,-90.0,87.5,14,-107.5,107.5,-112.5,107.5,14,195.0
0,2004,oly,W,1.0,Nataliya Skakun,UKR,A,61.59,100.0,105.0,107.5,107.5,2,125.0,135.0,0.0,135.0,1,242.5
1,2004,oly,W,2.0,Hanna Batsiushka,BLR,A,62.87,105.0,110.0,115.0,115.0,1,-120.0,120.0,127.5,127.5,2,242.5
2,2004,oly,W,3.0,Tatsiana Stukalava,BLR,A,62.9,95.0,-100.0,100.0,100.0,3,115.0,120.0,122.5,122.5,3,222.5
3,2004,oly,W,4.0,Hayet Sassi,TUN,A,62.5,95.0,-100.0,-100.0,95.0,5,-120.0,-120.0,120.0,120.0,5,215.0
4,2004,oly,W,5.0,Kim Soo-kyung,KOR,A,62.96,-92.5,92.5,-97.5,92.5,7,122.5,-132.5,-132.5,122.5,3,215.0
5,2004,oly,W,6.0,Nguyá»…n Thá»‹ Thiáº¿t,VIE,A,61.15,85.0,90.0,95.0,95.0,5,110.0,-115.0,-117.5,110.0,7,205.0
6,2004,oly,W,7.0,Leila Lassouani,ALG,A,62.47,85.0,-90.0,-92.5,85.0,8,115.0,-120.0,-120.0,115.0,6,200.0
7,2004,oly,W,0.0,Anastasia Tsakiri,GRE,A,62.08,-97.5,-97.5,97.5,97.5,4,-117.5,-117.5,-117.5,-117.5,9,0.0
8,2004,oly,W,0.0,Karnam Malleswari,IND,A,62.83,-100.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,8,0.0
0,2004,oly,W,1.0,Liu Chunhong,CHN,A,68.14,115.0,120.0,122.5,122.5,1,147.5,153.0,0.0,153.0,1,275.0
1,2004,oly,W,2.0,Eszter Krutzler,HUN,A,68.41,117.5,-122.5,-122.5,117.5,2,142.5,145.0,-153.5,145.0,2,262.5
2,2004,oly,W,3.0,Zarema Kasayeva,RUS,A,68.67,115.0,117.5,-120.0,117.5,2,140.0,145.0,-147.5,145.0,2,262.5
3,2004,oly,W,4.0,Slaveyka Ruzhinska,BUL,A,68.23,110.0,-115.0,115.0,115.0,4,135.0,-142.5,-145.0,135.0,4,250.0
4,2004,oly,W,5.0,Vanda Maslovska,UKR,A,67.72,105.0,-110.0,110.0,110.0,5,130.0,135.0,-140.0,135.0,4,245.0
5,2004,oly,W,6.0,Milena Trendafilova,BUL,A,68.21,105.0,-107.5,-107.5,105.0,6,-130.0,130.0,132.5,132.5,6,237.5
6,2004,oly,W,7.0,Madeleine Yamechi,CMR,A,68.4,100.0,-105.0,105.0,105.0,6,130.0,-135.0,-135.0,130.0,7,235.0
7,2004,oly,W,8.0,Ubaldina Valoyes,COL,A,68.31,-102.5,102.5,105.0,105.0,6,-127.5,127.5,-132.5,127.5,8,232.5
8,2004,oly,W,9.0,Irene Ajambo,UGA,A,68.77,60.0,-65.0,-65.0,60.0,10,80.0,85.0,90.0,90.0,9,150.0
9,2004,oly,W,0.0,Sibel ÅžimÅŸek,TUR,A,68.97,-115.0,-115.0,-115.0,-115.0,11,0.0,0.0,0.0,0.0,10,0.0
10,2004,oly,W,0.0,Kang Mi-suk,KOR,A,68.68,100.0,-105.0,-105.0,100.0,9,-125.0,-125.0,-125.0,-125.0,11,0.0
0,2004,oly,W,1.0,Pawina Thongsuk,THA,A,69.29,115.0,120.0,122.5,122.5,2,145.0,150.0,-153.0,150.0,1,272.5
1,2004,oly,W,2.0,Natalia Zabolotnaya,RUS,A,74.09,120.0,125.0,-127.5,125.0,1,142.5,147.5,-152.5,147.5,2,272.5
2,2004,oly,W,3.0,Valentina Popova,RUS,A,72.89,117.5,120.5,-122.5,120.5,3,145.0,-150.0,-155.0,145.0,3,265.0
3,2004,oly,W,4.0,GyÃ¶ngyi Likerecz,HUN,A,74.19,-115.0,115.0,-120.0,115.0,6,142.5,-145.0,-147.5,142.5,4,257.5
4,2004,oly,W,5.0,Christina Ioannidi,GRE,A,73.31,107.5,112.5,-115.0,112.5,7,142.5,-147.5,-147.5,142.5,4,255.0
5,2004,oly,W,6.0,Tatyana Khromova,KAZ,A,74.51,112.5,117.5,-120.0,117.5,5,-135.0,135.0,-140.0,135.0,8,252.5
6,2004,oly,W,7.0,Kim Soon-hee,KOR,A,74.25,107.5,112.5,-115.0,112.5,7,-137.5,137.5,-145.0,137.5,6,250.0
7,2004,oly,W,8.0,Tulia Medina,COL,A,70.96,105.0,110.0,112.5,112.5,7,127.5,132.5,-135.0,132.5,9,245.0
8,2004,oly,W,9.0,Nora KÃ¶ppel,ARG,B,73.01,100.0,-105.0,-105.0,100.0,12,130.0,137.5,-142.5,137.5,6,237.5
9,2004,oly,W,10.0,Wanda Rijo,DOM,B,74.56,105.0,-110.0,110.0,110.0,10,127.5,-132.5,-132.5,127.5,10,237.5
10,2004,oly,W,11.0,Eva Dimas,ESA,B,74.31,100.0,105.0,-107.5,105.0,11,120.0,125.0,-130.0,125.0,11,230.0
11,2004,oly,W,12.0,Damaris Aguirre,MEX,B,73.9,95.0,-100.0,100.0,100.0,12,115.0,120.0,122.5,122.5,12,222.5
12,2004,oly,W,13.0,Deborah Lovely,AUS,B,74.71,-92.5,92.5,-97.5,92.5,14,110.0,115.0,-120.0,115.0,13,207.5
13,2004,oly,W,14.0,Marie Jesika Dalou,MRI,B,74.12,52.5,-57.5,57.5,57.5,15,72.5,-77.5,-77.5,72.5,14,130.0
14,2004,oly,W,0.0,Nahla Ramadan,EGY,A,74.44,117.5,120.0,-122.5,120.0,4,-145.0,-145.0,-147.5,-145.0,16,0.0
15,2004,oly,W,0.0,Huang Shih-chun,TPE,B,73.84,-110.0,-110.0,-112.5,-110.0,16,0.0,0.0,0.0,0.0,15,0.0
0,2008,oly,M,1.0,Matthias Steiner,GER,A,145.93,198.0,203.0,-207.0,203.0,4,-246.0,248.0,258.0,258.0,1,461.0
1,2008,oly,M,2.0,Evgeny Chigishev,RUS,A,124.13,200.0,205.0,210.0,210.0,1,240.0,247.0,250.0,250.0,2,460.0
2,2008,oly,M,3.0,Viktors Å Ä�erbatihs,LAT,A,144.97,198.0,203.0,206.0,206.0,3,242.0,-244.0,-257.0,242.0,3,448.0
3,2008,oly,M,4.0,Artem Udachyn,UKR,A,144.09,197.0,203.0,207.0,207.0,2,-235.0,235.0,-241.0,235.0,4,442.0
4,2008,oly,M,5.0,Ihor Shymechko,UKR,A,130.25,193.0,197.0,201.0,201.0,5,217.0,227.0,232.0,232.0,6,433.0
5,2008,oly,M,6.0,Rashid Sharifi,IRI,B,142.89,188.0,192.0,196.0,196.0,6,230.0,-238.0,-238.0,230.0,7,426.0
6,2008,oly,M,7.0,Grzegorz Kleszcz,POL,A,131.16,-185.0,185.0,-190.0,185.0,8,-232.0,-234.0,234.0,234.0,5,419.0
7,2008,oly,M,8.0,Almir VelagiÄ‡,GER,B,132.16,180.0,184.0,188.0,188.0,7,220.0,225.0,-230.0,225.0,8,413.0
8,2008,oly,M,9.0,Damon Kelly,AUS,B,154.15,165.0,-170.0,-170.0,165.0,11,-211.0,211.0,221.0,221.0,9,386.0
9,2008,oly,M,10.0,Itte Detenamo,NRU,B,148.48,165.0,170.0,175.0,175.0,9,205.0,210.0,-215.0,210.0,10,385.0
10,2008,oly,M,11.0,Antti Everi,FIN,B,130.04,-166.0,166.0,171.0,171.0,10,195.0,-201.0,-201.0,195.0,11,366.0
11,2008,oly,M,12.0,Sam Pera,COK,B,122.96,148.0,-155.0,155.0,155.0,12,-188.0,188.0,195.0,195.0,11,350.0
